,place_name,population,state_fips,county_fips,tract_fips,year,source,GEOID
744,"Census Tract 2102, Luzerne County, Pennsylvania",2692,42,79,210200,2019,ACS 2019,42079210200
745,"Census Tract 2108, Luzerne County, Pennsylvania",3144,42,79,210800,2019,ACS 2019,42079210800
746,"Census Tract 2137, Luzerne County, Pennsylvania",2017,42,79,213700,2019,ACS 2019,42079213700
747,"Census Tract 2156, Luzerne County, Pennsylvania",5346,42,79,215600,2019,ACS 2019,42079215600
748,"Census Tract 2159, Luzerne County, Pennsylvania",3550,42,79,215900,2019,ACS 2019,42079215900
749,"Census Tract 2001, Luzerne County, Pennsylvania",3006,42,79,200100,2019,ACS 2019,42079200100
750,"Census Tract 2002, Luzerne County, Pennsylvania",3242,42,79,200200,2019,ACS 2019,42079200200
751,"Census Tract 2006, Luzerne County, Pennsylvania",2323,42,79,200600,2019,ACS 2019,42079200600
752,"Census Tract 2012, Luzerne County, Pennsylvania",1901,42,79,201200,2019,ACS 2019,42079201200
753,"Census Tract 2103, Luzerne County, Pennsylvania",2623,42,79,210300,2019,ACS 2019,42079210300
754,"Census Tract 2105, Luzerne County, Pennsylvania",4863,42,79,210500,2019,ACS 2019,42079210500
755,"Census Tract 2145, Luzerne County, Pennsylvania",1504,42,79,214500,2019,ACS 2019,42079214500
756,"Census Tract 2110, Luzerne County, Pennsylvania",4786,42,79,211000,2019,ACS 2019,42079211000
757,"Census Tract 2114, Luzerne County, Pennsylvania",6912,42,79,211400,2019,ACS 2019,42079211400
758,"Census Tract 2117.01, Luzerne County, Pennsylvania",5283,42,79,211701,2019,ACS 2019,42079211701
759,"Census Tract 2154, Luzerne County, Pennsylvania",2370,42,79,215400,2019,ACS 2019,42079215400
760,"Census Tract 2155.01, Luzerne County, Pennsylvania",4498,42,79,215501,2019,ACS 2019,42079215501
761,"Census Tract 2155.03, Luzerne County, Pennsylvania",3530,42,79,215503,2019,ACS 2019,42079215503
762,"Census Tract 2162, Luzerne County, Pennsylvania",5479,42,79,216200,2019,ACS 2019,42079216200
763,"Census Tract 2174, Luzerne County, Pennsylvania",1460,42,79,217400,2019,ACS 2019,42079217400
764,"Census Tract 2178, Luzerne County, Pennsylvania",3653,42,79,217800,2019,ACS 2019,42079217800
765,"Census Tract 2003, Luzerne County, Pennsylvania",1637,42,79,200300,2019,ACS 2019,42079200300
766,"Census Tract 2005, Luzerne County, Pennsylvania",2685,42,79,200500,2019,ACS 2019,42079200500
767,"Census Tract 2009, Luzerne County, Pennsylvania",3118,42,79,200900,2019,ACS 2019,42079200900
768,"Census Tract 2013, Luzerne County, Pennsylvania",1961,42,79,201300,2019,ACS 2019,42079201300
769,"Census Tract 2109, Luzerne County, Pennsylvania",1760,42,79,210900,2019,ACS 2019,42079210900
770,"Census Tract 9505, Bradford County, Pennsylvania",6127,42,15,950500,2019,ACS 2019,42015950500
771,"Census Tract 5235.02, Allegheny County, Pennsylvania",1491,42,3,523502,2019,ACS 2019,42003523502
772,"Census Tract 5612, Allegheny County, Pennsylvania",1487,42,3,561200,2019,ACS 2019,42003561200
773,"Census Tract 1034, Bucks County, Pennsylvania",5040,42,17,103400,2019,ACS 2019,42017103400
774,"Census Tract 1004.04, Bucks County, Pennsylvania",6663,42,17,100404,2019,ACS 2019,42017100404
775,"Census Tract 8014, Westmoreland County, Pennsylvania",1728,42,129,801400,2019,ACS 2019,42129801400
776,"Census Tract 8020.02, Westmoreland County, Pennsylvania",7695,42,129,802002,2019,ACS 2019,42129802002
777,"Census Tract 8032, Westmoreland County, Pennsylvania",2372,42,129,803200,2019,ACS 2019,42129803200
778,"Census Tract 8048.02, Westmoreland County, Pennsylvania",6160,42,129,804802,2019,ACS 2019,42129804802
779,"Census Tract 8049, Westmoreland County, Pennsylvania",5054,42,129,804900,2019,ACS 2019,42129804900
780,"Census Tract 8052, Westmoreland County, Pennsylvania",1993,42,129,805200,2019,ACS 2019,42129805200
781,"Census Tract 8009, Westmoreland County, Pennsylvania",2454,42,129,800900,2019,ACS 2019,42129800900
782,"Census Tract 8033.02, Westmoreland County, Pennsylvania",3736,42,129,803302,2019,ACS 2019,42129803302
783,"Census Tract 8034, Westmoreland County, Pennsylvania",3702,42,129,803400,2019,ACS 2019,42129803400
784,"Census Tract 8069, Westmoreland County, Pennsylvania",3823,42,129,806900,2019,ACS 2019,42129806900
785,"Census Tract 8085, Westmoreland County, Pennsylvania",1405,42,129,808500,2019,ACS 2019,42129808500
786,"Census Tract 8010.02, Westmoreland County, Pennsylvania",2336,42,129,801002,2019,ACS 2019,42129801002
787,"Census Tract 8012, Westmoreland County, Pennsylvania",5671,42,129,801200,2019,ACS 2019,42129801200
788,"Census Tract 8013, Westmoreland County, Pennsylvania",4397,42,129,801300,2019,ACS 2019,42129801300
789,"Census Tract 8019, Westmoreland County, Pennsylvania",6508,42,129,801900,2019,ACS 2019,42129801900
790,"Census Tract 8030, Westmoreland County, Pennsylvania",4637,42,129,803000,2019,ACS 2019,42129803000
791,"Census Tract 8037, Westmoreland County, Pennsylvania",4112,42,129,803700,2019,ACS 2019,42129803700
792,"Census Tract 8051, Westmoreland County, Pennsylvania",2560,42,129,805100,2019,ACS 2019,42129805100
793,"Census Tract 8073, Westmoreland County, Pennsylvania",4778,42,129,807300,2019,ACS 2019,42129807300
794,"Census Tract 8076, Westmoreland County, Pennsylvania",2499,42,129,807600,2019,ACS 2019,42129807600
795,"Census Tract 8077, Westmoreland County, Pennsylvania",3224,42,129,807700,2019,ACS 2019,42129807700
796,"Census Tract 8078, Westmoreland County, Pennsylvania",3878,42,129,807800,2019,ACS 2019,42129807800
797,"Census Tract 8079, Westmoreland County, Pennsylvania",6291,42,129,807900,2019,ACS 2019,42129807900
798,"Census Tract 8016, Westmoreland County, Pennsylvania",1278,42,129,801600,2019,ACS 2019,42129801600
799,"Census Tract 8005, Westmoreland County, Pennsylvania",2485,42,129,800500,2019,ACS 2019,42129800500
800,"Census Tract 4940, Allegheny County, Pennsylvania",1439,42,3,494000,2019,ACS 2019,42003494000
801,"Census Tract 4950, Allegheny County, Pennsylvania",3303,42,3,495000,2019,ACS 2019,42003495000
802,"Census Tract 902, Allegheny County, Pennsylvania",2746,42,3,90200,2019,ACS 2019,42003090200
803,"Census Tract 509, Allegheny County, Pennsylvania",1348,42,3,50900,2019,ACS 2019,42003050900
804,"Census Tract 116, Lawrence County, Pennsylvania",3818,42,73,11600,2019,ACS 2019,42073011600
805,"Census Tract 106, Lawrence County, Pennsylvania",2198,42,73,10600,2019,ACS 2019,42073010600
806,"Census Tract 114, Lawrence County, Pennsylvania",1992,42,73,11400,2019,ACS 2019,42073011400
807,"Census Tract 7, Lawrence County, Pennsylvania",1734,42,73,700,2019,ACS 2019,42073000700
808,"Census Tract 9611, Mifflin County, Pennsylvania",7314,42,87,961100,2019,ACS 2019,42087961100
809,"Census Tract 9609, Mifflin County, Pennsylvania",2430,42,87,960900,2019,ACS 2019,42087960900
810,"Census Tract 9601, Mifflin County, Pennsylvania",3804,42,87,960100,2019,ACS 2019,42087960100
811,"Census Tract 9604, Mifflin County, Pennsylvania",2996,42,87,960400,2019,ACS 2019,42087960400
812,"Census Tract 9612, Mifflin County, Pennsylvania",3089,42,87,961200,2019,ACS 2019,42087961200
813,"Census Tract 69.05, Lehigh County, Pennsylvania",5606,42,77,6905,2019,ACS 2019,42077006905
814,"Census Tract 69.06, Lehigh County, Pennsylvania",4078,42,77,6906,2019,ACS 2019,42077006906
815,"Census Tract 96, Lehigh County, Pennsylvania",7939,42,77,9600,2019,ACS 2019,42077009600
816,"Census Tract 97, Lehigh County, Pennsylvania",3218,42,77,9700,2019,ACS 2019,42077009700
817,"Census Tract 113.01, Lycoming County, Pennsylvania",2100,42,81,11301,2019,ACS 2019,42081011301
818,"Census Tract 1046.03, Bucks County, Pennsylvania",7145,42,17,104603,2019,ACS 2019,42017104603
819,"Census Tract 3040, Chester County, Pennsylvania",4854,42,29,304000,2019,ACS 2019,42029304000
820,"Census Tract 3009, Chester County, Pennsylvania",2414,42,29,300900,2019,ACS 2019,42029300900
821,"Census Tract 3010, Chester County, Pennsylvania",7365,42,29,301000,2019,ACS 2019,42029301000
822,"Census Tract 3018, Chester County, Pennsylvania",5429,42,29,301800,2019,ACS 2019,42029301800
823,"Census Tract 3070, Chester County, Pennsylvania",5501,42,29,307000,2019,ACS 2019,42029307000
824,"Census Tract 3082, Chester County, Pennsylvania",2723,42,29,308200,2019,ACS 2019,42029308200
825,"Census Tract 3104, Chester County, Pennsylvania",3129,42,29,310400,2019,ACS 2019,42029310400
826,"Census Tract 3001.07, Chester County, Pennsylvania",4433,42,29,300107,2019,ACS 2019,42029300107
827,"Census Tract 3003.02, Chester County, Pennsylvania",3766,42,29,300302,2019,ACS 2019,42029300302
828,"Census Tract 3014.01, Chester County, Pennsylvania",2872,42,29,301401,2019,ACS 2019,42029301401
829,"Census Tract 3022.03, Chester County, Pennsylvania",5036,42,29,302203,2019,ACS 2019,42029302203
830,"Census Tract 3025, Chester County, Pennsylvania",4298,42,29,302500,2019,ACS 2019,42029302500
831,"Census Tract 3044.03, Chester County, Pennsylvania",3979,42,29,304403,2019,ACS 2019,42029304403
832,"Census Tract 3053, Chester County, Pennsylvania",7718,42,29,305300,2019,ACS 2019,42029305300
833,"Census Tract 3019, Chester County, Pennsylvania",4075,42,29,301900,2019,ACS 2019,42029301900
834,"Census Tract 3043, Chester County, Pennsylvania",8601,42,29,304300,2019,ACS 2019,42029304300
835,"Census Tract 3078, Chester County, Pennsylvania",2519,42,29,307800,2019,ACS 2019,42029307800
836,"Census Tract 3001.01, Chester County, Pennsylvania",2980,42,29,300101,2019,ACS 2019,42029300101
837,"Census Tract 3001.03, Chester County, Pennsylvania",2530,42,29,300103,2019,ACS 2019,42029300103
838,"Census Tract 3001.04, Chester County, Pennsylvania",5040,42,29,300104,2019,ACS 2019,42029300104
839,"Census Tract 3001.06, Chester County, Pennsylvania",4800,42,29,300106,2019,ACS 2019,42029300106
840,"Census Tract 3001.08, Chester County, Pennsylvania",6282,42,29,300108,2019,ACS 2019,42029300108
841,"Census Tract 3002.01, Chester County, Pennsylvania",5400,42,29,300201,2019,ACS 2019,42029300201
842,"Census Tract 3002.02, Chester County, Pennsylvania",5218,42,29,300202,2019,ACS 2019,42029300202
843,"Census Tract 3003.03, Chester County, Pennsylvania",3121,42,29,300303,2019,ACS 2019,42029300303
844,"Census Tract 3014.02, Chester County, Pennsylvania",5116,42,29,301402,2019,ACS 2019,42029301402
845,"Census Tract 4200, Allegheny County, Pennsylvania",1606,42,3,420000,2019,ACS 2019,42003420000
846,"Census Tract 4455, Allegheny County, Pennsylvania",3829,42,3,445500,2019,ACS 2019,42003445500
847,"Census Tract 4470, Allegheny County, Pennsylvania",1602,42,3,447000,2019,ACS 2019,42003447000
848,"Census Tract 4592.01, Allegheny County, Pennsylvania",5965,42,3,459201,2019,ACS 2019,42003459201
849,"Census Tract 4600.01, Allegheny County, Pennsylvania",4547,42,3,460001,2019,ACS 2019,42003460001
850,"Census Tract 4643, Allegheny County, Pennsylvania",3237,42,3,464300,2019,ACS 2019,42003464300
851,"Census Tract 4688, Allegheny County, Pennsylvania",2681,42,3,468800,2019,ACS 2019,42003468800
852,"Census Tract 4689, Allegheny County, Pennsylvania",3678,42,3,468900,2019,ACS 2019,42003468900
853,"Census Tract 1041, Bucks County, Pennsylvania",2178,42,17,104100,2019,ACS 2019,42017104100
854,"Census Tract 1050.11, Bucks County, Pennsylvania",3311,42,17,105011,2019,ACS 2019,42017105011
855,"Census Tract 1001.03, Bucks County, Pennsylvania",2421,42,17,100103,2019,ACS 2019,42017100103
856,"Census Tract 1006, Blair County, Pennsylvania",2286,42,13,100600,2019,ACS 2019,42013100600
857,"Census Tract 101.02, Blair County, Pennsylvania",2909,42,13,10102,2019,ACS 2019,42013010102
858,"Census Tract 109, Blair County, Pennsylvania",7340,42,13,10900,2019,ACS 2019,42013010900
859,"Census Tract 111, Blair County, Pennsylvania",5890,42,13,11100,2019,ACS 2019,42013011100
860,"Census Tract 1012, Blair County, Pennsylvania",3906,42,13,101200,2019,ACS 2019,42013101200
861,"Census Tract 106, Blair County, Pennsylvania",2267,42,13,10600,2019,ACS 2019,42013010600
862,"Census Tract 110.02, Blair County, Pennsylvania",3971,42,13,11002,2019,ACS 2019,42013011002
863,"Census Tract 1002, Blair County, Pennsylvania",2271,42,13,100200,2019,ACS 2019,42013100200
864,"Census Tract 1004, Blair County, Pennsylvania",1430,42,13,100400,2019,ACS 2019,42013100400
865,"Census Tract 1005, Blair County, Pennsylvania",3414,42,13,100500,2019,ACS 2019,42013100500
866,"Census Tract 1516, Allegheny County, Pennsylvania",2576,42,3,151600,2019,ACS 2019,42003151600
867,"Census Tract 2023, Allegheny County, Pennsylvania",3806,42,3,202300,2019,ACS 2019,42003202300
868,"Census Tract 2708, Allegheny County, Pennsylvania",2237,42,3,270800,2019,ACS 2019,42003270800
869,"Census Tract 4100, Allegheny County, Pennsylvania",1225,42,3,410000,2019,ACS 2019,42003410000
870,"Census Tract 4134, Allegheny County, Pennsylvania",4526,42,3,413400,2019,ACS 2019,42003413400
871,"Census Tract 4172, Allegheny County, Pennsylvania",1285,42,3,417200,2019,ACS 2019,42003417200
872,"Census Tract 4212, Allegheny County, Pennsylvania",4277,42,3,421200,2019,ACS 2019,42003421200
873,"Census Tract 4267, Allegheny County, Pennsylvania",2301,42,3,426700,2019,ACS 2019,42003426700
874,"Census Tract 4268, Allegheny County, Pennsylvania",5453,42,3,426800,2019,ACS 2019,42003426800
875,"Census Tract 5240, Allegheny County, Pennsylvania",2767,42,3,524000,2019,ACS 2019,42003524000
876,"Census Tract 3028.05, Chester County, Pennsylvania",7231,42,29,302805,2019,ACS 2019,42029302805
877,"Census Tract 3034.02, Chester County, Pennsylvania",2127,42,29,303402,2019,ACS 2019,42029303402
878,"Census Tract 3042.01, Chester County, Pennsylvania",7046,42,29,304201,2019,ACS 2019,42029304201
879,"Census Tract 3044.04, Chester County, Pennsylvania",5014,42,29,304404,2019,ACS 2019,42029304404
880,"Census Tract 3068, Chester County, Pennsylvania",1761,42,29,306800,2019,ACS 2019,42029306800
881,"Census Tract 3079, Chester County, Pennsylvania",5064,42,29,307900,2019,ACS 2019,42029307900
882,"Census Tract 3080, Chester County, Pennsylvania",5515,42,29,308000,2019,ACS 2019,42029308000
883,"Census Tract 3001.09, Chester County, Pennsylvania",3396,42,29,300109,2019,ACS 2019,42029300109
884,"Census Tract 3071, Chester County, Pennsylvania",2475,42,29,307100,2019,ACS 2019,42029307100
885,"Census Tract 3072, Chester County, Pennsylvania",1313,42,29,307200,2019,ACS 2019,42029307200
886,"Census Tract 3073, Chester County, Pennsylvania",3983,42,29,307300,2019,ACS 2019,42029307300
887,"Census Tract 3007, Chester County, Pennsylvania",4993,42,29,300700,2019,ACS 2019,42029300700
888,"Census Tract 3008, Chester County, Pennsylvania",4276,42,29,300800,2019,ACS 2019,42029300800
889,"Census Tract 3020, Chester County, Pennsylvania",5941,42,29,302000,2019,ACS 2019,42029302000
890,"Census Tract 3021.02, Chester County, Pennsylvania",4521,42,29,302102,2019,ACS 2019,42029302102
891,"Census Tract 3024, Chester County, Pennsylvania",4559,42,29,302400,2019,ACS 2019,42029302400
892,"Census Tract 3038.01, Chester County, Pennsylvania",4310,42,29,303801,2019,ACS 2019,42029303801
893,"Census Tract 3054, Chester County, Pennsylvania",4271,42,29,305400,2019,ACS 2019,42029305400
894,"Census Tract 3055, Chester County, Pennsylvania",3789,42,29,305500,2019,ACS 2019,42029305500
895,"Census Tract 603, Allegheny County, Pennsylvania",2226,42,3,60300,2019,ACS 2019,42003060300
896,"Census Tract 807, Allegheny County, Pennsylvania",1878,42,3,80700,2019,ACS 2019,42003080700
897,"Census Tract 1005, Allegheny County, Pennsylvania",1845,42,3,100500,2019,ACS 2019,42003100500
898,"Census Tract 1115, Allegheny County, Pennsylvania",2770,42,3,111500,2019,ACS 2019,42003111500
899,"Census Tract 4271, Allegheny County, Pennsylvania",5446,42,3,427100,2019,ACS 2019,42003427100
900,"Census Tract 4293, Allegheny County, Pennsylvania",5740,42,3,429300,2019,ACS 2019,42003429300
901,"Census Tract 4324, Allegheny County, Pennsylvania",2355,42,3,432400,2019,ACS 2019,42003432400
902,"Census Tract 4340, Allegheny County, Pennsylvania",1904,42,3,434000,2019,ACS 2019,42003434000
903,"Census Tract 4507, Allegheny County, Pennsylvania",2973,42,3,450700,2019,ACS 2019,42003450700
904,"Census Tract 4560.01, Allegheny County, Pennsylvania",3960,42,3,456001,2019,ACS 2019,42003456001
905,"Census Tract 4560.04, Allegheny County, Pennsylvania",4759,42,3,456004,2019,ACS 2019,42003456004
906,"Census Tract 4571, Allegheny County, Pennsylvania",1484,42,3,457100,2019,ACS 2019,42003457100
907,"Census Tract 4572, Allegheny County, Pennsylvania",3484,42,3,457200,2019,ACS 2019,42003457200
908,"Census Tract 4621, Allegheny County, Pennsylvania",2842,42,3,462100,2019,ACS 2019,42003462100
909,"Census Tract 153, Northampton County, Pennsylvania",5232,42,95,15300,2019,ACS 2019,42095015300
910,"Census Tract 162.01, Northampton County, Pennsylvania",5524,42,95,16201,2019,ACS 2019,42095016201
911,"Census Tract 174.01, Northampton County, Pennsylvania",7954,42,95,17401,2019,ACS 2019,42095017401
912,"Census Tract 1008.07, Bucks County, Pennsylvania",4341,42,17,100807,2019,ACS 2019,42017100807
913,"Census Tract 57.03, Lehigh County, Pennsylvania",3726,42,77,5703,2019,ACS 2019,42077005703
914,"Census Tract 61.01, Lehigh County, Pennsylvania",3858,42,77,6101,2019,ACS 2019,42077006101
915,"Census Tract 61.02, Lehigh County, Pennsylvania",5747,42,77,6102,2019,ACS 2019,42077006102
916,"Census Tract 63.05, Lehigh County, Pennsylvania",6890,42,77,6305,2019,ACS 2019,42077006305
917,"Census Tract 69.02, Lehigh County, Pennsylvania",2488,42,77,6902,2019,ACS 2019,42077006902
918,"Census Tract 94, Lehigh County, Pennsylvania",4422,42,77,9400,2019,ACS 2019,42077009400
919,"Census Tract 95, Lehigh County, Pennsylvania",4688,42,77,9500,2019,ACS 2019,42077009500
920,"Census Tract 51, Lehigh County, Pennsylvania",4291,42,77,5100,2019,ACS 2019,42077005100
921,"Census Tract 63.02, Lehigh County, Pennsylvania",7472,42,77,6302,2019,ACS 2019,42077006302
922,"Census Tract 67.03, Lehigh County, Pennsylvania",5742,42,77,6703,2019,ACS 2019,42077006703
923,"Census Tract 10, Lehigh County, Pennsylvania",3330,42,77,1000,2019,ACS 2019,42077001000
924,"Census Tract 19, Lehigh County, Pennsylvania",4125,42,77,1900,2019,ACS 2019,42077001900
925,"Census Tract 23.02, Lehigh County, Pennsylvania",2880,42,77,2302,2019,ACS 2019,42077002302
926,"Census Tract 67.02, Lehigh County, Pennsylvania",2998,42,77,6702,2019,ACS 2019,42077006702
927,"Census Tract 93, Lehigh County, Pennsylvania",3241,42,77,9300,2019,ACS 2019,42077009300
928,"Census Tract 14.02, Lehigh County, Pennsylvania",1960,42,77,1402,2019,ACS 2019,42077001402
929,"Census Tract 15.01, Lehigh County, Pennsylvania",6274,42,77,1501,2019,ACS 2019,42077001501
930,"Census Tract 58, Lehigh County, Pennsylvania",3201,42,77,5800,2019,ACS 2019,42077005800
